id,result_master_id,DDH_name,from_m,to_m,Sample_Length_m,Scan_Length_m,Scan_Recovery_pct,Comp(c/s),Rayl(c/s),LT(secs),Al_pct,Al_2SE_pct,Al_mdl_pct,Si_pct,Si_2SE_pct,Si_mdl_pct,P_ppm,P_2SE_ppm,P_mdl_ppm,S_pct,S_2SE_pct,S_mdl_pct,Cl_ppm,Cl_2SE_ppm,Cl_mdl_ppm,K_pct,K_2SE_pct,K_mdl_pct,Ca_pct,Ca_2SE_pct,Ca_mdl_pct,Ti_ppm,Ti_2SE_ppm,Ti_mdl_ppm,V_ppm,V_2SE_ppm,V_mdl_ppm,Cr_ppm,Cr_2SE_ppm,Cr_mdl_ppm,Mn_ppm,Mn_2SE_ppm,Mn_mdl_ppm,Fe_pct,Fe_2SE_pct,Fe_mdl_pct,Ni_ppm,Ni_2SE_ppm,Ni_mdl_ppm,Cu_pct,Cu_2SE_pct,Cu_mdl_pct,Zn_pct,Zn_2SE_pct,Zn_mdl_pct,Ga_ppm,Ga_2SE_ppm,Ga_mdl_ppm,As_ppm,As_2SE_ppm,As_mdl_ppm,Se_ppm,Se_2SE_ppm,Se_mdl_ppm,Rb_ppm,Rb_2SE_ppm,Rb_mdl_ppm,Sr_ppm,Sr_2SE_ppm,Sr_mdl_ppm,Y_ppm,Y_2SE_ppm,Y_mdl_ppm,Zr_ppm,Zr_2SE_ppm,Zr_mdl_ppm,Nb_ppm,Nb_2SE_ppm,Nb_mdl_ppm,Mo_ppm,Mo_2SE_ppm,Mo_mdl_ppm,Ba_ppm,Ba_2SE_ppm,Ba_mdl_ppm,La_ppm,La_2SE_ppm,La_mdl_ppm,Ce_ppm,Ce_2SE_ppm,Ce_mdl_ppm,Pb_pct,Pb_2SE_pct,Pb_mdl_pct,U_ppm,U_2SE_ppm,U_mdl_ppm,minaloggerlink
69361,38,OOLDEA2,142,143,1,0.8987,89.87,1892.168,560.6483,68.41,4.3273,0.5065,0.3605,20.4366,0.4926,0.1436,0,369.2122,509.7397,0,0,0,0,0,0,1.7235,0.0209,0.0035,0.6264,0.0075,0.0019,1981.3739,31.7739,9.5921,31.17,5.91,5.89,20.49,5.35,7.59,1839.3354,34.8506,6.1957,11.1876,0.0159,0.0007,15.72,1.54,1.92,0.0047,0.0004,0.0006,0.0041,0.0002,0.0003,19.36,1.51,2.1,9.81,2.57,3.73,0.0007,0.0002,0.0003,87.41,4.19,4.7,155.98,6.25,4.12,0,5.37,7.97,103.37,6.01,7.61,0,0,0,0,6,9.76,551.83,122.24,42.44,55.22,34.67,19.68,177.66,23.33,23.52,0,0.0011,0.0016,28.2,9.29,12.88,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=142.0&toDepth=143.0
69362,38,OOLDEA2,143,144,1,0.9285,92.85,1948.309,574.4296,67.84,3.8342,0.4872,0.4083,22.9191,0.5369,0.1528,0,0,0,0,0.0284,0.043,0,0,0,1.7622,0.0213,0.0036,0.5524,0.0069,0.0019,1743.3693,29.3759,9.5921,16.14,5.59,6.02,20.41,5.5,7.72,2338.0857,43.3696,6.9701,11.8234,0.0166,0.0008,14.44,1.54,1.98,0.0042,0.0004,0.0006,0.0065,0.0003,0.0003,22.81,1.57,2.15,8.69,2.57,3.77,0.0006,0.0002,0.0003,79.89,4.08,4.76,127.93,5.47,4.17,8.95,5.48,7.95,86.54,5.88,7.71,0,5.59,8.14,0,0,0,361.56,102.71,43.35,38.79,32.91,20.04,201.76,21.88,23.87,0.0023,0.0011,0.0017,26.6,9.37,13.04,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=143.0&toDepth=144.0
69363,38,OOLDEA2,144,145,1,0.9522,95.22,1905.795,570.6415,69.95,4.2495,0.4981,0.3598,20.1888,0.4846,0.1424,0,0,0,0,0.0273,0.0411,0,0,0,2.0012,0.0235,0.0034,0.5382,0.0068,0.0019,1745.7673,28.7764,9.5921,22.86,5.59,5.83,51.98,6.1,7.51,2236.6318,41.8207,6.1957,10.0692,0.0145,0.0007,14.1,1.45,1.85,0.0038,0.0004,0.0006,0.0048,0.0002,0.0003,17.85,1.45,2.02,14.8,2.57,3.61,0.0007,0.0002,0.0003,145.61,5.15,4.56,120.46,5.12,4,0,5.26,7.7,103.23,5.88,7.42,0,0,0,0,0,0,552.16,117.85,42.23,22.79,32.85,19.57,172.48,22.26,23.28,0,0.0011,0.0016,31.83,9.54,12.49,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=144.0&toDepth=145.0
69364,38,OOLDEA2,145,146,1,0.9608,96.08,1722.053,552.2507,68.95,5.0001,0.5544,0.3451,21.3323,0.5072,0.1409,0,371.8307,503.6298,0,0.0274,0.0417,0,0,0,1.8143,0.0217,0.0034,0.4465,0.006,0.0019,1660.0377,28.1769,9.5921,11.99,5.27,5.71,26.21,5.35,7.4,2664.1321,48.7908,6.1957,11.7335,0.0164,0.0007,12.73,1.45,1.88,0.0028,0.0004,0.0006,0.0042,0.0002,0.0003,17.98,1.45,2.04,11.26,2.57,3.64,0.0006,0.0002,0.0003,135.19,4.94,4.61,106.48,4.78,4.04,13.27,5.58,7.76,55.29,5.34,7.46,0,0,0,0,5.8,8.7,81.42,87.02,41.55,56.49,31.34,19.24,162.79,20.66,22.9,0,0.0011,0.0015,25.08,9.54,12.65,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=145.0&toDepth=146.0
69365,38,OOLDEA2,146,147,1,0.9422,94.22,1727.186,552.1915,68.29,4.1903,0.5156,0.4078,22.5242,0.5343,0.1562,0,387.5418,548.1448,0,0.0287,0.0436,0,0,0,1.6375,0.0201,0.0037,0.6669,0.0078,0.002,1668.4308,28.1769,9.5921,6.39,5.27,5.85,28.25,5.5,7.57,2147.5693,40.2718,6.9701,14.485,0.0195,0.0008,12.64,1.54,2.09,0.0031,0.0004,0.0006,0.0046,0.0002,0.0003,16.22,1.57,2.25,8.85,2.73,3.91,0,0.0002,0.0003,110.6,4.72,4.99,123.93,5.38,4.36,10,5.79,8.37,40.73,5.61,8.03,0,5.78,8.97,0,6.3,9.46,0,0,0,89.1,31.46,19.95,151.2,20.82,23.57,0,0.0011,0.0017,28.88,10.05,13.64,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=146.0&toDepth=147.0
69366,38,OOLDEA2,147,148,1,0.9732,97.32,2005.111,582.9655,68.54,5.2371,0.5777,0.3613,22.6336,0.5317,0.1464,520.2138,384.0505,518.9046,0,0.0282,0.0426,0,0,0,2.2283,0.0257,0.0035,0.6251,0.0075,0.002,2085.0888,33.5724,9.5921,25.89,5.75,5.93,40.3,5.8,7.61,995.9517,20.1359,6.1957,12.279,0.0171,0.0008,16.74,1.54,1.98,0.0041,0.0004,0.0006,0.0055,0.0003,0.0003,22.44,1.57,2.16,10.14,2.57,3.83,0.0005,0.0002,0.0003,156.45,5.48,4.79,119.59,5.21,4.19,0,5.58,8.05,83.07,5.74,7.73,0,5.68,8.51,0,0,0,0,97.22,42.78,79.16,34.91,19.85,188.95,22.57,23.53,0,0.0011,0.0017,29.64,10.05,13.09,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=147.0&toDepth=148.0
69367,38,OOLDEA2,148,149,1,0.9647,96.47,2549.684,665.5396,66.6,4.949,0.5561,0.3696,24.6334,0.5659,0.1478,0,402.8166,548.5812,0,0,0,0,0,0,2.7021,0.0304,0.0035,0.7004,0.0083,0.002,1206.8096,23.3808,9.5921,7.99,5.11,5.96,0,5.27,7.69,992.8539,20.1359,6.1957,8.6927,0.0131,0.0008,17.6,1.45,1.86,0.0048,0.0004,0.0006,0.005,0.0002,0.0003,23.07,1.51,2.07,0,2.41,3.6,0.0006,0.0002,0.0003,190.28,6.12,4.67,122.81,5.21,4.1,0,0,0,37.93,5.21,7.61,0,0,0,0,6,9.03,120.37,79.88,42.59,0,28.91,19.81,148.54,19.98,23.52,0.0052,0.0011,0.0016,39.86,10.05,12.8,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=148.0&toDepth=149.0
69368,38,OOLDEA2,149,150,1,0.923,92.3,2105.213,594.4177,68.32,5.5746,0.6031,0.3573,24.4262,0.5621,0.1466,0,395.3974,533.3065,0,0.0297,0.0441,0,0,0,1.9772,0.0233,0.0036,0.5065,0.0066,0.002,1996.9611,32.3734,9.5921,26.05,5.59,5.88,38.04,5.73,7.54,1226.7399,24.0082,6.1957,12.4955,0.0173,0.0008,17.51,1.54,1.96,0.0041,0.0004,0.0006,0.0056,0.0003,0.0003,21.12,1.57,2.13,15.77,2.73,3.74,0.0007,0.0002,0.0003,116.83,4.62,4.74,102.48,4.69,4.15,0,5.37,7.91,56.63,5.48,7.66,0,5.5,8.94,0,0,0,0,0,0,94.55,34.06,19.78,171.87,22.26,23.44,0,0,0,34.11,9.63,12.99,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=149.0&toDepth=150.0
69369,38,OOLDEA2,150,151,1,0.9499,94.99,2023.25,575.5652,66.39,5.5967,0.6087,0.3604,22.4016,0.5326,0.1481,600.0789,388.4147,524.578,0,0,0,0,0,0,2.1118,0.0247,0.0036,0.5258,0.0068,0.002,2350.0714,37.1695,9.5921,34.69,6.07,5.96,39.92,5.88,7.69,839.5114,17.8125,6.9701,12.1563,0.0171,0.0008,17,1.54,1.99,0.0042,0.0004,0.0006,0.0052,0.0002,0.0003,19.17,1.57,2.18,8.04,2.57,3.87,0.0005,0.0002,0.0003,137.12,5.15,4.82,122.63,5.3,4.21,10.11,5.69,8.1,90.55,5.88,7.77,0,5.59,8.6,0,0,0,111.05,105.12,42.95,111.95,37.28,19.99,201.76,23.87,23.81,0,0.0011,0.0017,29.81,9.96,13.18,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=150.0&toDepth=151.0
69370,38,OOLDEA2,151,152,1,0.8166,81.66,2220.965,594.6284,59.04,4.7594,0.5546,0.3865,22.9862,0.5541,0.1547,0,412.4178,568.2201,0,0,0,0,0,0,1.484,0.0193,0.0037,0.4577,0.0064,0.0019,2022.74,33.5724,9.5921,27.17,5.75,5.85,18.68,5.27,7.63,531.2775,12.3913,6.1957,9.853,0.0148,0.0008,17.94,1.54,1.95,0.0039,0.0004,0.0006,0.0056,0.0003,0.0003,23.76,1.57,2.16,7.88,2.57,3.8,0.0006,0.0002,0.0003,102.98,4.51,4.84,79.99,4.17,4.24,0,5.48,8.28,38.06,5.34,7.88,0,0,0,0,6.2,9.2,0,0,0,89.22,36.18,19.57,68.02,23.03,23.24,0,0.0011,0.0017,38.59,9.8,13.28,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=151.0&toDepth=152.0
69371,38,OOLDEA2,152,153,1,0.8502,85.02,2795.224,692.07,62.43,5.0161,0.5675,0.3849,25.3156,0.5831,0.153,0,0,0,0,0.0303,0.0459,0,0,0,3.0329,0.0339,0.0035,0.5202,0.0071,0.002,1166.6426,22.7813,9.5921,19.66,5.27,6.01,8.21,5.35,7.81,317.5274,8.519,6.1957,6.5858,0.0109,0.0008,19.31,1.45,1.77,0.0045,0.0004,0.0005,0.004,0.0002,0.0003,20.11,1.45,1.99,0,0,0,0.0004,0.0002,0.0003,185.55,5.91,4.5,108.39,4.78,3.96,0,0,0,63.3,5.34,7.35,0,0,0,0,0,0,348.83,93.38,42.33,22.06,29.76,19.89,108.73,21.35,23.83,0.0057,0.0011,0.0016,36.14,9.71,12.35,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=152.0&toDepth=153.0
69372,38,OOLDEA2,153,154,1,0.8946,89.46,2033.513,578.7268,64.55,4.633,0.5316,0.3612,22.3315,0.5284,0.1444,0,0,0,0,0.0284,0.043,0,0,0,1.4197,0.0183,0.0035,0.5097,0.0066,0.0019,2113.2657,34.172,9.5921,28.45,5.75,5.79,32.17,5.5,7.47,774.457,16.2636,6.1957,10.576,0.0152,0.0007,16.32,1.54,1.91,0.0047,0.0004,0.0006,0.0049,0.0002,0.0003,22,1.51,2.1,12.55,2.57,3.69,0.0009,0.0002,0.0003,87.62,4.08,4.68,105,4.78,4.1,8.63,5.37,7.91,87.74,5.74,7.57,0,0,0,0,0,0,109.51,100.18,41.28,64.91,35.58,19.26,148.84,22.65,22.96,0,0.0011,0.0017,31.67,9.29,12.8,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=153.0&toDepth=154.0
69373,38,OOLDEA2,154,155,1,0.8152,81.52,1848.536,579.0526,64.67,4.5256,0.5203,0.3562,22.5637,0.5308,0.1417,0,0,0,0,0.028,0.0421,0,0,0,1.5727,0.0198,0.0034,0.6141,0.0076,0.0019,1830.8974,30.5749,8.9926,28.93,5.59,5.68,20.64,5.2,7.37,694.6879,14.7147,6.1957,8.6856,0.0131,0.0007,15.72,1.45,1.81,0.0044,0.0004,0.0006,0.0037,0.0002,0.0003,20.11,1.45,2.01,6.92,2.41,3.55,0.0007,0.0002,0.0003,100.29,4.19,4.44,114.82,4.95,3.89,0,0,0,96.42,5.61,7.19,0,0,0,0,5.7,11.28,234.93,98.76,40.4,39.64,33.88,18.89,142.51,22.04,22.5,0.0022,0.001,0.0016,31.83,8.95,12.18,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=154.0&toDepth=155.0
69374,38,OOLDEA2,155,156,1,0.7024,70.24,2183.116,610.3536,56.73,5.651,0.625,0.3769,21.1127,0.5274,0.1562,0,402.3802,555.5639,0,0.0299,0.0444,0,0,0,4.0941,0.0442,0.0035,0.3363,0.0061,0.0021,2490.9557,40.167,10.1916,58.98,7.51,6.39,41.81,6.33,8.29,565.3536,13.1658,6.9701,6.5836,0.0114,0.0008,16.92,1.54,1.91,0.0035,0.0004,0.0006,0.0035,0.0002,0.0003,18.16,1.51,2.11,0,0,0,0,0.0002,0.0003,291.21,8.38,4.69,114.29,5.04,4.13,0,0,0,116.86,6.28,7.63,0,5.5,8.46,0,0,0,960.36,181.27,45.11,74.19,44.18,21.23,145.56,29.89,25.37,0.0054,0.0011,0.0016,31.83,11.06,12.88,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=155.0&toDepth=156.0
69375,38,OOLDEA2,156,157,1,0.9333,93.33,2254.223,607.4444,73.45,3.0674,0.4263,0.4065,21.8284,0.5061,0.1459,0,0,0,0,0.0267,0.0406,0,0,0,1.8564,0.0219,0.0032,0.3881,0.0054,0.0018,1811.7132,29.3759,8.9926,26.05,5.27,5.41,29.45,5.12,7.02,655.1906,13.9402,6.1957,9.2307,0.0134,0.0007,17.09,1.45,1.75,0.0068,0.0004,0.0005,0.0042,0.0002,0.0002,21.49,1.45,1.96,9.17,2.41,3.49,0.0006,0.0002,0.0003,118.98,4.51,4.39,110.04,4.78,3.86,0,0,0,52.35,5.07,7.14,0,0,0,0,0,0,205.09,91.73,38.39,37.15,31.7,17.96,137.56,20.59,21.48,0,0.001,0.0015,35.63,8.95,12.04,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=156.0&toDepth=157.0
69376,38,OOLDEA2,157,158,1,0.8972,89.72,2733.96,695.8907,65.08,5.1856,0.574,0.3696,23.2932,0.5424,0.1487,0,0,0,0,0,0,0,0,0,3.5319,0.0383,0.0034,0.4672,0.0066,0.0019,1598.8878,28.1769,9.5921,21.42,5.59,5.85,32.17,5.65,7.65,530.503,12.3913,6.1957,6.6771,0.0109,0.0007,18.97,1.45,1.78,0.0042,0.0004,0.0005,0.0047,0.0002,0.0003,21.49,1.45,2,0,0,0,0.0003,0.0002,0.0003,254.71,7.41,4.54,100.57,4.52,3.99,0,0,0,44.61,5.07,7.42,0,0,0,0,5.9,9.37,253.26,97.11,41.3,40.06,33.09,19.45,141.67,21.88,23.29,0.0094,0.0011,0.0016,44.33,10.22,12.46,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=157.0&toDepth=158.0
69377,38,OOLDEA2,158,159,1,0.6986,69.86,1941.64,566.8109,57.06,5.9893,0.6605,0.3937,20.5629,0.5218,0.1638,0,404.1258,562.1102,0,0.0313,0.0462,0,0,0,2.7345,0.0314,0.0037,0.4269,0.0064,0.0021,2486.1597,40.167,10.7911,33.89,6.71,6.53,53.63,6.7,8.39,912.3103,19.3614,6.9701,12.0226,0.0176,0.0008,15.55,1.71,2.18,0.0038,0.0005,0.0007,0.0046,0.0003,0.0003,16.66,1.7,2.38,11.26,2.9,4.15,0.0004,0.0002,0.0004,240.53,7.52,5.26,107.78,5.12,4.61,0,6.11,8.98,103.77,6.54,8.49,0,6.24,9.35,0,0,0,232.85,120.59,46.79,120.8,41.76,21.76,195.28,26.53,26.02,0.002,0.0012,0.0018,23.9,11.82,14.41,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=158.0&toDepth=159.0
69378,38,OOLDEA2,159,160,1,0.9649,96.49,1621.491,559.6281,70.41,5.709,0.614,0.353,20.4197,0.4919,0.1471,0,368.3393,505.8119,0,0.0287,0.0425,0,0,0,2.1022,0.0243,0.0035,0.5243,0.0066,0.0019,2467.5749,37.769,9.5921,33.73,5.91,5.84,55.22,6.1,7.49,1033.9001,20.9103,6.1957,13.6852,0.0185,0.0008,13.93,1.54,2.03,0.005,0.0004,0.0006,0.0041,0.0002,0.0003,15.96,1.57,2.2,11.42,2.57,3.87,0.0004,0.0002,0.0003,165.15,5.69,4.83,130.88,5.56,4.22,24.01,6.42,8.11,85.2,5.88,7.81,0,0,0,0,6.2,9.25,92.06,103.69,42.31,98.37,36.85,19.63,161.19,23.33,23.34,0,0.0011,0.0017,26.94,10.22,13.21,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=159.0&toDepth=160.0
69379,38,OOLDEA2,160,161,1,0.8724,87.24,1888.587,570.5914,66.03,4.8156,0.5496,0.3685,19.376,0.4787,0.1494,0,0,0,0,0.0279,0.0423,0,0,0,1.8971,0.0227,0.0035,0.6277,0.0076,0.0019,2648.6263,40.7665,9.5921,40.12,6.07,5.67,77.67,6.93,7.37,1711.55,32.5272,6.1957,9.4566,0.0141,0.0007,15.12,1.45,1.87,0.0049,0.0004,0.0006,0.0047,0.0002,0.0003,18.29,1.51,2.06,6.44,2.41,3.65,0.0004,0.0002,0.0003,162.25,5.58,4.62,115.34,5.04,4.06,24.01,6.21,7.81,136.89,6.54,7.54,0,0,0,0,6,8.22,88.33,111.05,41.59,86.19,39.28,19.25,122.23,24.17,22.66,0.0021,0.0011,0.0016,29.13,9.88,12.66,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=160.0&toDepth=161.0
69380,38,OOLDEA2,161,162,1,0.9486,94.86,1851.302,569.6256,67.8,5.7995,0.6231,0.3623,25.2926,0.5771,0.1488,0,396.7067,544.6534,0,0.0302,0.0455,0,0,0,1.7157,0.0209,0.0037,0.6441,0.0076,0.0021,2362.0615,36.57,10.1916,34.69,6.07,6.07,64.86,6.63,7.83,1418.8052,27.106,6.9701,14.3787,0.0194,0.0008,16.92,1.62,2.07,0.0053,0.0004,0.0006,0.0056,0.0003,0.0003,19.73,1.57,2.21,15.44,2.73,3.85,0.0006,0.0002,0.0003,89.98,4.3,4.85,119.51,5.21,4.23,21.48,6.21,8.09,81.6,5.88,7.79,0,0,0,0,6.1,9.21,0,0,0,101.7,36.67,20.49,157.53,23.56,24.21,0,0.0011,0.0017,22.8,9.63,13.29,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=161.0&toDepth=162.0
69381,38,OOLDEA2,162,163,1,0.8467,84.67,2346.165,641.3573,66.79,5.1522,0.5723,0.3668,23.0809,0.5404,0.1484,0,0,0,0.0863,0.0338,0.0439,0,0,0,2.5534,0.029,0.0036,0.8063,0.0091,0.002,1429.8266,25.7788,9.5921,21.9,5.59,6.04,26.74,5.57,7.73,988.2071,20.1359,6.1957,8.8135,0.0133,0.0008,17.26,1.45,1.85,0.0088,0.0004,0.0006,0.0035,0.0002,0.0003,15.02,1.45,2.04,0,2.41,3.63,0,0.0002,0.0003,145.5,5.15,4.58,153.29,6.08,4.01,0,0,0,33.52,5.21,7.45,0,0,0,0,5.9,8.72,484.68,108.19,43.33,0,31.52,20.27,142.44,22.04,23.93,0.003,0.0011,0.0016,36.73,9.54,12.52,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=162.0&toDepth=163.0
69382,38,OOLDEA2,163,164,1,0.9781,97.81,1657.601,539.8736,69.95,4.2289,0.5177,0.4048,20.5862,0.4996,0.1572,0,381.8684,539.4164,0,0.0286,0.0436,0,0,0,1.6595,0.0202,0.0037,0.7099,0.0081,0.0021,1982.573,31.7739,10.1916,26.53,5.91,6.15,29.3,5.65,7.85,3018.8334,54.9864,6.9701,15.422,0.0205,0.0008,12.9,1.62,2.15,0.0043,0.0005,0.0006,0.0048,0.0003,0.0003,15.78,1.63,2.31,18.18,2.9,4.01,0.0007,0.0002,0.0004,81.18,4.3,5.14,176.57,7.03,4.48,22.64,6.53,8.56,60.77,5.88,8.26,0,0,0,0,6.4,9.79,368.47,106.44,44.84,59.4,34.12,20.67,199.47,22.88,24.57,0,0,0,20.1,10.05,14.03,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=163.0&toDepth=164.0
69383,38,OOLDEA2,164,165,1,0.9415,94.15,1656.487,520.2108,70.32,4.8455,0.5438,0.3522,20.7783,0.4967,0.1446,0,370.5214,509.7397,0.0455,0.0302,0.0429,0,0,0,1.4626,0.0183,0.0037,0.7006,0.008,0.002,1944.2044,31.1744,10.1916,25.25,5.75,5.92,35.78,5.65,7.59,4424.4728,78.9946,6.1957,13.2771,0.018,0.0008,11.7,1.45,1.96,0.0073,0.0004,0.0006,0.0051,0.0002,0.0003,14.08,1.51,2.13,6.44,2.57,3.75,0,0.0002,0.0003,56.37,3.65,4.7,138.87,5.73,4.11,14.53,5.58,7.85,57.29,5.34,7.58,0,0,0,0,5.9,8.94,336.87,103.26,43.87,58.43,33.58,20.11,189.02,22.34,23.8,0,0.0011,0.0017,20.35,9.04,12.86,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=164.0&toDepth=165.0
69384,38,OOLDEA2,165,166,1,0.8726,87.26,1544.148,524.4318,64.57,4.941,0.5647,0.3738,21.6125,0.5246,0.1531,719.2218,395.8338,534.1793,0,0.03,0.0454,0,0,0,1.1669,0.0158,0.0039,0.7373,0.0085,0.0021,2099.477,33.5724,10.7911,27.97,6.07,6.41,39.85,6.1,8.17,4133.277,74.3479,6.9701,16.9608,0.0225,0.0008,14.35,1.71,2.25,0.0049,0.0005,0.0007,0.0049,0.0003,0.0003,16.09,1.7,2.39,13.35,2.9,4.16,0.0005,0.0002,0.0004,29.42,3.65,5.26,154.25,6.43,4.59,22.11,6.53,8.75,58.36,6.01,8.42,0,0,0,0,6.6,9.87,218.03,102.93,47.18,68.97,35.82,21.69,211.75,23.87,25.67,0,0,0,19.08,9.8,14.4,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=165.0&toDepth=166.0
69385,38,OOLDEA2,166,167,1,0.7751,77.51,1957.022,561.2939,61.08,3.0492,0.4626,0.4643,20.0238,0.504,0.1675,0,0,0,0,0.0312,0.0455,0,0,0,1.3971,0.0182,0.004,2.3847,0.0212,0.0022,2527.5257,40.167,11.3907,18.86,6.39,6.64,35.71,6.18,8.5,2894.9203,53.4375,7.7446,13.5181,0.0192,0.0008,19.31,1.79,2.29,0.005,0.0005,0.0007,0.0064,0.0003,0.0003,21.31,1.76,2.48,5.95,2.9,4.42,0.0008,0.0003,0.0004,60.78,4.3,5.57,81.12,4.52,4.87,17.59,6.63,9.38,115.12,7.08,9.04,0,6.52,10.12,0,0,0,0,0,0,114.8,41.03,22.64,117.73,25.62,26.52,0,0.0013,0.0019,32.09,10.72,15.23,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=166.0&toDepth=167.0
69386,38,OOLDEA2,167,168,1,0.8018,80.18,1702.285,545.7176,59.02,4.8281,0.5714,0.407,22.3099,0.5491,0.1624,0,411.545,570.8387,0,0.033,0.0473,0,0,0,1.7658,0.022,0.0041,1.124,0.0118,0.0023,2199.5949,35.9705,11.3907,31.49,6.55,6.78,34.5,6.33,8.66,2326.4688,43.3696,7.7446,16.1189,0.022,0.0008,17.68,1.79,2.32,0.0045,0.0005,0.0007,0.0042,0.0003,0.0003,18.04,1.76,2.49,9.65,2.9,4.38,0.0005,0.0003,0.0004,34.25,3.87,5.53,147.3,6.34,4.81,18.64,6.63,9.22,54.76,6.28,8.87,0,0,0,0,6.9,10.38,245.9,112.58,49.86,79.04,38.97,22.96,212.74,25.77,27.18,0,0.0013,0.0019,21.36,10.3,15.11,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=167.0&toDepth=168.0
69387,38,OOLDEA2,168,169,1,0.7051,70.51,1184.426,468.7084,49.69,3.1719,0.5133,0.5217,19.8472,0.5417,0.1944,0,454.3143,648.0852,0,0.0353,0.0529,0,0,0,0.5799,0.0108,0.0045,0.7984,0.0096,0.0024,1946.6025,34.172,11.9902,19.02,6.55,7.13,51.45,7.01,9.05,2527.0532,47.2419,8.519,21.3131,0.0285,0.001,11.45,2.05,2.77,0.0051,0.0006,0.0008,0.0163,0.0005,0.0004,8.92,2.01,2.91,6.27,3.38,5.06,0,0.0003,0.0005,0,4.19,6.44,161.28,7.21,5.6,15.48,7.37,10.56,27.78,6.94,10.17,0,7.27,11.29,0,7.9,11.99,0,0,0,116.73,38.49,24.1,199.32,25.92,28.52,0,0,0,0,11.65,17.69,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=168.0&toDepth=169.0
